"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2017,7,"F9","Frontier Airlines Inc.","AUS","Austin, TX: Austin - Bergstrom International",171.00,46.00,11.96,0.00,19.76,0.00,14.28,0.00,0.00,3290.00,889.00,0.00,1307.00,0.00,1094.00,
2017,7,"F9","Frontier Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",42.00,10.00,6.43,0.00,1.48,0.00,2.09,0.00,0.00,340.00,182.00,0.00,60.00,0.00,98.00,
2017,7,"F9","Frontier Airlines Inc.","BNA","Nashville, TN: Nashville International",71.00,7.00,1.72,0.00,0.69,0.00,4.59,0.00,0.00,555.00,109.00,0.00,37.00,0.00,409.00,
2017,7,"F9","Frontier Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",13.00,3.00,2.43,0.00,0.57,0.00,0.00,0.00,0.00,163.00,151.00,0.00,12.00,0.00,0.00,
2017,7,"F9","Frontier Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",18.00,4.00,2.02,0.00,0.55,0.00,1.43,0.00,0.00,286.00,133.00,0.00,16.00,0.00,137.00,
2017,7,"F9","Frontier Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",373.00,65.00,13.31,1.00,17.04,0.00,33.65,0.00,0.00,4373.00,486.00,56.00,755.00,0.00,3076.00,
2017,7,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",116.00,42.00,14.62,0.00,10.97,0.00,16.41,1.00,0.00,2112.00,536.00,0.00,510.00,0.00,1066.00,
2017,7,"F9","Frontier Airlines Inc.","CMH","Columbus, OH: John Glenn Columbus International",93.00,20.00,5.92,0.00,5.42,0.00,8.66,0.00,0.00,1737.00,481.00,0.00,322.00,0.00,934.00,
2017,7,"F9","Frontier Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",197.00,49.00,9.41,0.00,14.32,0.00,25.28,2.00,1.00,4702.00,513.00,0.00,720.00,0.00,3469.00,
2017,7,"F9","Frontier Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",428.00,103.00,23.83,0.02,34.27,0.00,44.88,1.00,0.00,9203.00,1798.00,1.00,2038.00,0.00,5366.00,
2017,7,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",93.00,27.00,7.44,1.00,10.19,0.00,8.37,1.00,2.00,2065.00,354.00,34.00,641.00,0.00,1036.00,
2017,7,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",2148.00,508.00,83.07,7.83,213.34,0.00,203.76,10.00,2.00,35201.00,6129.00,749.00,9622.00,0.00,18701.00,
2017,7,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",62.00,11.00,3.41,0.00,3.09,0.00,4.49,0.00,1.00,565.00,121.00,0.00,114.00,0.00,330.00,
2017,7,"F9","Frontier Airlines Inc.","DSM","Des Moines, IA: Des Moines International",31.00,5.00,3.96,0.00,1.04,0.00,0.00,1.00,0.00,291.00,273.00,0.00,18.00,0.00,0.00,
2017,7,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",123.00,39.00,4.43,0.80,14.86,0.00,18.92,0.00,0.00,3228.00,244.00,250.00,516.00,0.00,2218.00,
2017,7,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",26.00,5.00,2.07,0.00,0.78,0.00,2.14,0.00,0.00,835.00,386.00,0.00,148.00,0.00,301.00,
2017,7,"F9","Frontier Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",49.00,13.00,4.21,0.95,2.05,0.00,5.79,0.00,0.00,1171.00,604.00,18.00,93.00,0.00,456.00,
2017,7,"F9","Frontier Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,7,"F9","Frontier Airlines Inc.","IAD","Washington, DC: Washington Dulles International",119.00,37.00,14.35,1.05,14.58,0.00,7.02,1.00,1.00,3013.00,902.00,43.00,1200.00,0.00,868.00,
2017,7,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",160.00,31.00,7.87,0.36,16.44,0.00,6.33,0.00,1.00,1624.00,312.00,38.00,731.00,0.00,543.00,
2017,7,"F9","Frontier Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",69.00,21.00,4.60,0.00,1.98,0.00,14.41,1.00,0.00,1855.00,132.00,0.00,69.00,0.00,1654.00,
2017,7,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",598.00,120.00,35.50,0.08,35.91,0.00,48.51,1.00,1.00,7152.00,1683.00,6.00,1822.00,0.00,3641.00,
2017,7,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",204.00,59.00,12.15,3.54,19.97,0.00,23.34,1.00,0.00,5081.00,636.00,370.00,843.00,0.00,3232.00,
2017,7,"F9","Frontier Airlines Inc.","LGA","New York, NY: LaGuardia",94.00,29.00,3.69,0.22,19.25,0.00,5.84,1.00,1.00,2163.00,169.00,10.00,1280.00,0.00,704.00,
2017,7,"F9","Frontier Airlines Inc.","MCI","Kansas City, MO: Kansas City International",66.00,15.00,8.87,1.00,2.55,0.00,2.57,0.00,0.00,858.00,602.00,16.00,55.00,0.00,185.00,
2017,7,"F9","Frontier Airlines Inc.","MCO","Orlando, FL: Orlando International",808.00,213.00,46.73,4.93,68.09,0.00,93.25,8.00,6.00,18754.00,3229.00,367.00,4235.00,0.00,10923.00,
2017,7,"F9","Frontier Airlines Inc.","MEM","Memphis, TN: Memphis International",31.00,6.00,1.45,0.00,0.94,0.00,3.61,0.00,0.00,414.00,56.00,0.00,26.00,0.00,332.00,
2017,7,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",66.00,12.00,4.22,0.00,1.73,0.00,6.05,0.00,0.00,873.00,197.00,0.00,117.00,0.00,559.00,
2017,7,"F9","Frontier Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",135.00,29.00,7.12,0.81,8.60,0.00,12.47,1.00,0.00,1315.00,302.00,52.00,303.00,0.00,658.00,
2017,7,"F9","Frontier Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",18.00,5.00,1.15,0.00,2.85,0.00,1.00,0.00,0.00,281.00,38.00,0.00,70.00,0.00,173.00,
2017,7,"F9","Frontier Airlines Inc.","MSO","Missoula, MT: Missoula International",18.00,5.00,2.16,0.00,1.90,0.00,0.95,0.00,0.00,216.00,68.00,0.00,90.00,0.00,58.00,
2017,7,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",93.00,27.00,10.46,0.00,5.31,0.00,11.23,1.00,0.00,1626.00,511.00,0.00,220.00,0.00,895.00,
2017,7,"F9","Frontier Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",66.00,19.00,7.13,1.12,4.07,0.00,6.68,0.00,0.00,1595.00,527.00,50.00,331.00,0.00,687.00,
2017,7,"F9","Frontier Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",31.00,10.00,3.11,0.00,2.18,0.00,4.71,0.00,0.00,251.00,80.00,0.00,50.00,0.00,121.00,
2017,7,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",280.00,74.00,14.86,1.93,38.36,0.00,18.85,3.00,2.00,5490.00,833.00,161.00,2062.00,0.00,2434.00,
2017,7,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",119.00,28.00,11.32,0.00,4.05,0.00,12.64,0.00,0.00,1733.00,408.00,0.00,97.00,0.00,1228.00,
2017,7,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",402.00,107.00,18.81,3.59,39.95,0.00,44.66,1.00,2.00,9690.00,1119.00,279.00,3017.00,0.00,5275.00,
2017,7,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",248.00,45.00,11.80,1.01,12.33,0.00,19.86,1.00,2.00,1941.00,561.00,29.00,438.00,0.00,913.00,
2017,7,"F9","Frontier Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",81.00,10.00,5.66,0.00,0.49,0.00,3.86,1.00,0.00,562.00,230.00,0.00,30.00,0.00,302.00,
2017,7,"F9","Frontier Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",105.00,36.00,13.91,1.81,6.91,0.00,13.36,1.00,0.00,3216.00,1374.00,43.00,316.00,0.00,1483.00,
2017,7,"F9","Frontier Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",62.00,7.00,1.48,0.00,2.63,0.00,2.89,0.00,0.00,1085.00,46.00,0.00,763.00,0.00,276.00,
2017,7,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",190.00,35.00,9.84,1.29,8.13,0.00,15.74,1.00,0.00,2121.00,483.00,38.00,339.00,0.00,1261.00,
2017,7,"F9","Frontier Airlines Inc.","SAT","San Antonio, TX: San Antonio International",83.00,7.00,1.30,1.00,1.13,0.00,3.57,1.00,0.00,1042.00,335.00,19.00,52.00,0.00,636.00,
2017,7,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",98.00,18.00,3.92,0.00,6.02,0.00,8.06,0.00,0.00,864.00,194.00,0.00,314.00,0.00,356.00,
2017,7,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",182.00,53.00,13.99,1.48,25.62,0.00,11.91,0.00,0.00,4066.00,905.00,91.00,1483.00,0.00,1587.00,
2017,7,"F9","Frontier Airlines Inc.","SJU","San Juan, PR: Luis Munoz Marin International",62.00,31.00,10.56,1.06,14.04,0.00,5.34,0.00,0.00,2095.00,755.00,97.00,792.00,0.00,451.00,
2017,7,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",109.00,27.00,11.74,0.00,9.15,0.00,6.11,1.00,0.00,1339.00,395.00,0.00,418.00,0.00,526.00,
2017,7,"F9","Frontier Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",62.00,17.00,10.71,0.92,2.08,0.00,3.30,0.00,0.00,822.00,447.00,45.00,65.00,0.00,265.00,
2017,7,"F9","Frontier Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",136.00,33.00,9.27,0.00,10.90,0.00,12.83,0.00,0.00,2178.00,466.00,0.00,537.00,0.00,1175.00,
2017,7,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",155.00,32.00,10.08,1.00,9.36,0.00,11.56,0.00,0.00,1811.00,470.00,26.00,374.00,0.00,941.00,
2017,7,"F9","Frontier Airlines Inc.","TTN","Trenton, NJ: Trenton Mercer",186.00,63.00,11.05,2.89,22.19,0.00,26.87,3.00,1.00,7115.00,1738.00,120.00,1501.00,0.00,3756.00,
2017,7,"F9","Frontier Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",18.00,3.00,0.25,0.00,1.75,0.00,1.00,0.00,0.00,86.00,4.00,0.00,45.00,0.00,37.00,
2017,7,"F9","Frontier Airlines Inc.","UST","St. Augustine, FL: Northeast Florida Regional",18.00,8.00,1.34,0.00,3.06,0.00,3.59,0.00,0.00,1096.00,64.00,0.00,486.00,0.00,546.00,
2017,7,"HA","Hawaiian Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",3112.00,229.00,96.19,1.23,17.25,2.36,111.96,12.00,1.00,8537.00,3503.00,102.00,378.00,147.00,4407.00,
2017,7,"HA","Hawaiian Airlines Inc.","ITO","Hilo, HI: Hilo International",540.00,28.00,15.58,0.00,0.99,0.00,11.43,0.00,0.00,744.00,370.00,0.00,20.00,0.00,354.00,
2017,7,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",31.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,42.00,0.00,0.00,0.00,0.00,
2017,7,"HA","Hawaiian Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",832.00,40.00,28.80,0.00,0.57,0.00,10.63,3.00,1.00,1176.00,949.00,0.00,12.00,0.00,215.00,
2017,7,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",79.00,12.00,10.39,0.00,0.00,0.00,1.61,0.00,0.00,1266.00,1143.00,0.00,0.00,0.00,123.00,
2017,7,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",170.00,30.00,23.16,0.00,0.00,2.00,4.84,1.00,1.00,1238.00,1074.00,0.00,0.00,33.00,131.00,
2017,7,"HA","Hawaiian Airlines Inc.","LIH","Lihue, HI: Lihue Airport",841.00,52.00,33.18,0.00,3.35,0.11,15.36,4.00,1.00,1920.00,1422.00,0.00,68.00,2.00,428.00,
2017,7,"HA","Hawaiian Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",93.00,12.00,8.88,0.00,0.00,0.00,3.12,0.00,1.00,531.00,301.00,0.00,0.00,0.00,230.00,
2017,7,"HA","Hawaiian Airlines Inc.","OGG","Kahului, HI: Kahului Airport",1287.00,80.00,55.94,0.00,3.37,0.00,20.69,1.00,1.00,2612.00,1782.00,0.00,93.00,0.00,737.00,
2017,7,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",31.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,176.00,176.00,0.00,0.00,0.00,0.00,
2017,7,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31.00,6.00,5.37,0.00,0.51,0.12,0.00,0.00,0.00,297.00,266.00,0.00,24.00,7.00,0.00,
2017,7,"HA","Hawaiian Airlines Inc.","PPG","Pago Pago, TT: Pago Pago International",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2017,7,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",31.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,49.00,0.00,0.00,0.00,0.00,
2017,7,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",62.00,16.00,10.34,0.00,0.00,0.00,5.66,0.00,0.00,670.00,394.00,0.00,0.00,0.00,276.00,
2017,7,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62.00,8.00,6.83,0.00,0.00,0.00,1.17,0.00,0.00,180.00,161.00,0.00,0.00,0.00,19.00,
2017,7,"HA","Hawaiian Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",62.00,11.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,373.00,373.00,0.00,0.00,0.00,0.00,
2017,7,"HA","Hawaiian Airlines Inc.","SMF","Sacramento, CA: Sacramento International",31.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,270.00,207.00,0.00,0.00,0.00,63.00,
2017,7,"NK","Spirit Air Lines","ACY","Atlantic City, NJ: Atlantic City International",310.00,87.00,10.22,3.71,62.91,0.00,10.16,13.00,1.00,7465.00,562.00,450.00,5674.00,0.00,779.00,
2017,7,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",638.00,170.00,17.27,1.41,122.11,1.68,27.53,11.00,1.00,10552.00,1015.00,61.00,7391.00,90.00,1995.00,
